duration,singlerun_seasonality,cec,dustsp,dustrate,dustrad,add_secondary,spinrun,newrun_id,climatedir
70,False,21.10329,cc,0,150,True,site_311_spintuneup,meanAnn_liming_shortRun_noFert_fixedRate_site_311_app-0,NA
70,False,1.96125,cc,0,150,True,site_411_spintuneup,meanAnn_liming_shortRun_noFert_fixedRate_site_411_app-0,NA
70,False,21.10329,cc,100,150,True,site_311_spintuneup,meanAnn_liming_shortRun_noFert_fixedRate_site_311_app-1,NA
70,False,1.96125,cc,100,150,True,site_411_spintuneup,meanAnn_liming_shortRun_noFert_fixedRate_site_411_app-1,NA
70,False,21.10329,cc,1000,150,True,site_311_spintuneup,meanAnn_liming_shortRun_noFert_fixedRate_site_311_app-10,NA
70,False,1.96125,cc,1000,150,True,site_411_spintuneup,meanAnn_liming_shortRun_noFert_fixedRate_site_411_app-10,NA
70,False,21.10329,cc,2000,150,True,site_311_spintuneup,meanAnn_liming_shortRun_noFert_fixedRate_site_311_app-20,NA
70,False,1.96125,cc,2000,150,True,site_411_spintuneup,meanAnn_liming_shortRun_noFert_fixedRate_site_411_app-20,NA
